,lat,lon,names
22524,43.7793980625,-79.454678769,G Ross Lord Park
22525,43.7793980432,-79.4546301572,G Ross Lord Park
22526,43.7793937817,-79.4545523913,G Ross Lord Park
22527,43.7793754231,-79.4544260368,G Ross Lord Park
22528,43.7793655244,-79.4543424364,G Ross Lord Park
22529,43.7793598754,-79.4542841139,G Ross Lord Park
22530,43.7793598653,-79.4542588327,G Ross Lord Park
22531,43.7793584479,-79.4542257882,G Ross Lord Park
22532,43.7793584307,-79.4541830153,G Ross Lord Park
22533,43.779358419,-79.4541538457,G Ross Lord Park
22534,43.7793640335,-79.4541032915,G Ross Lord Park
22535,43.7793710536,-79.4540566247,G Ross Lord Park
22536,43.7793865247,-79.4539846703,G Ross Lord Park
22537,43.7794258846,-79.453778552,G Ross Lord Park
22538,43.7794765162,-79.4535568708,G Ross Lord Park
22539,43.779539793,-79.4532885055,G Ross Lord Park
22540,43.7795904357,-79.4530959932,G Ross Lord Park
22541,43.7796326404,-79.452938471,G Ross Lord Park
22542,43.7796551496,-79.4528665105,G Ross Lord Park
22543,43.7796832976,-79.4528042728,G Ross Lord Park
22544,43.7797001816,-79.4527556598,G Ross Lord Park
22545,43.7797297369,-79.4527011979,G Ross Lord Park
22546,43.7797480422,-79.4526720137,G Ross Lord Park
22547,,,
22548,43.7774730758,-79.4541176203,Finch Corridor
22549,43.777395086,-79.4540859025,Finch Corridor
22550,,,
22551,43.7733817531,-79.4613291068,Finch Corridor
22552,43.7729850119,-79.4613653609,Finch Corridor
22553,43.7725942465,-79.4613988904,Finch Corridor
22554,43.7720888546,-79.4614424801,Finch Corridor
22555,43.7718908706,-79.4614592398,Finch Corridor
22556,43.7718231379,-79.4614626123,Finch Corridor
22557,43.7717475911,-79.4614626608,Finch Corridor
22558,43.7716694396,-79.4614527241,Finch Corridor
22559,43.7716016991,-79.4614328061,Finch Corridor
22560,43.771492938,-79.4614063312,Finch Corridor
22561,,,
22562,43.771492938,-79.4614063312,Finch Corridor
22563,43.7713307759,-79.4613616559,Finch Corridor
22564,43.7711471219,-79.4612993811,Finch Corridor
22565,43.7710595084,-79.4612843704,Finch Corridor
22566,43.7709533659,-79.46128229,Finch Corridor
22567,43.7708101714,-79.4612974371,Finch Corridor
22568,43.7706433939,-79.4613126118,Finch Corridor
22569,43.7705827545,-79.4613169486,Finch Corridor
22570,43.7703148959,-79.4613386349,Finch Corridor
22571,43.7703131913,-79.4613020678,Finch Corridor
22572,43.7703114833,-79.4612289199,Finch Corridor
22573,43.7703165245,-79.4611772813,Finch Corridor
22574,43.7703316622,-79.4610912043,Finch Corridor
22575,43.7703484823,-79.4610029773,Finch Corridor
22576,43.7703501508,-79.4609599489,Finch Corridor
22577,43.770350142,-79.4609341374,Finch Corridor
22578,43.7703383438,-79.4609147803,Finch Corridor
22579,43.7703248654,-79.4609040322,Finch Corridor
22580,43.7702216719,-79.4608658046,Finch Corridor
22581,,,
22582,43.7697784577,-79.4797690227,Finch Corridor
22583,43.7698798238,-79.4797911356,Finch Corridor
22584,,,
22585,43.777395086,-79.4540859025,Finch Corridor
22586,43.7773769011,-79.4540795063,Finch Corridor
22587,43.7773619723,-79.4540673807,Finch Corridor
22588,43.7773524615,-79.4540535242,Finch Corridor
22589,43.7773443161,-79.4540327348,Finch Corridor
22590,43.777347015,-79.4540067319,Finch Corridor
22591,43.777357857,-79.453951256,Finch Corridor
22592,43.7773632736,-79.4539235242,Finch Corridor
22593,43.7773619067,-79.4539044564,Finch Corridor
22594,43.7773551128,-79.4538871318,Finch Corridor
22595,43.7773442497,-79.4538680713,Finch Corridor
22596,43.7773306725,-79.4538594231,Finch Corridor
22597,43.7772994606,-79.4538473225,Finch Corridor
22598,43.7771460938,-79.4537902587,Finch Corridor
22599,43.7768597227,-79.4536813214,Finch Corridor
22600,43.7764918971,-79.4535429694,Finch Corridor
22601,43.7761317773,-79.4534069362,Finch Corridor
22602,43.7760994387,-79.4533912095,Finch Corridor
22603,43.776072819,-79.4533833544,Finch Corridor
22604,43.7760480886,-79.4533728766,Finch Corridor
22605,43.7760119468,-79.4533676748,Finch Corridor
22606,43.7759644106,-79.4533650906,Finch Corridor
22607,43.775920675,-79.4533677457,Finch Corridor
22608,43.775873133,-79.4533730249,Finch Corridor
22609,43.7758313089,-79.4533835544,Finch Corridor
22610,43.7757856795,-79.4533993415,Finch Corridor
22611,43.775730539,-79.4534230117,Finch Corridor
22612,43.7756830146,-79.4534492972,Finch Corridor
22613,43.7756335872,-79.4534887021,Finch Corridor
22614,43.7755936561,-79.4535280996,Finch Corridor
22615,43.7755404409,-79.4535937558,Finch Corridor
22616,43.7754682232,-79.4537014141,Finch Corridor
22617,43.7752933879,-79.4539771134,Finch Corridor
22618,43.7752572821,-79.4540165074,Finch Corridor
22619,43.7752192538,-79.4540427725,Finch Corridor
22620,43.7751850419,-79.454069047,Finch Corridor
22621,43.7751260996,-79.454084856,Finch Corridor
22622,43.7750880697,-79.4540848851,Finch Corridor
22623,43.7750386221,-79.4540744261,Finch Corridor
22624,43.7749651879,-79.4540451285,Finch Corridor
22625,,,
22626,43.77916259,-79.4648194349,G Ross Lord Park
22627,43.7789966544,-79.4647926611,G Ross Lord Park
22628,43.7787855316,-79.4647613671,G Ross Lord Park
22629,43.7786728679,-79.4647445131,G Ross Lord Park
22630,43.7786189041,-79.4647384948,G Ross Lord Park
22631,43.7785374984,-79.4647409651,G Ross Lord Park
22632,43.7784343098,-79.4647434482,G Ross Lord Park
22633,43.7783334888,-79.4647465387,G Ross Lord Park
22634,43.7781933753,-79.4647417885,G Ross Lord Park
22635,43.7780968165,-79.4647309627,G Ross Lord Park
22636,43.7780229662,-79.4647153036,G Ross Lord Park
22637,43.7779529031,-79.4646923749,G Ross Lord Park
22638,43.7779407676,-79.4646863197,G Ross Lord Park
22639,43.7778848705,-79.4646574198,G Ross Lord Park
22640,,,
22641,43.7799196667,-79.4663079835,G Ross Lord Park
22642,43.7799515197,-79.4662095235,G Ross Lord Park
22643,43.7799756635,-79.4661273671,G Ross Lord Park
22644,43.7799963429,-79.4660187509,G Ross Lord Park
22645,43.7800129415,-79.4659293559,G Ross Lord Park
22646,43.7800147662,-79.4658605919,G Ross Lord Park
22647,43.7799968649,-79.4656271559,G Ross Lord Park
22648,43.7799816949,-79.465527157,G Ross Lord Park
22649,43.7799423068,-79.4653814172,G Ross Lord Park
22650,43.7798822167,-79.465238547,G Ross Lord Park
22651,43.7798180077,-79.4651671256,G Ross Lord Park
22652,43.7797475824,-79.4651071498,G Ross Lord Park
22653,43.7796067476,-79.4650100697,G Ross Lord Park
22654,43.7794576264,-79.4648958385,G Ross Lord Park
22655,43.7794576264,-79.4648957639,G Ross Lord Park
22656,43.7794132375,-79.4648821493,G Ross Lord Park
22657,43.7793375135,-79.4648618817,G Ross Lord Park
22658,43.7792322538,-79.4648319663,G Ross Lord Park
22659,43.77916259,-79.4648194349,G Ross Lord Park
22660,,,
22661,43.7744554618,-79.4540697296,Finch Corridor
22662,43.7744673954,-79.4540425533,Finch Corridor
22663,43.7745699301,-79.4540710085,Finch Corridor
22664,,,
22665,43.7745699301,-79.4540710085,Finch Corridor
22666,43.7744597763,-79.4546178414,Finch Corridor
22667,43.7744720133,-79.4547425754,Finch Corridor
22668,43.774473191,-79.4547843875,Finch Corridor
22669,43.7744732025,-79.4548133435,Finch Corridor
22670,43.7744724437,-79.4548521261,Finch Corridor
22671,43.7744708604,-79.4548771579,Finch Corridor
22672,43.7744679277,-79.4549043646,Finch Corridor
22673,43.774462765,-79.4549371878,Finch Corridor
22674,43.7744581119,-79.4549613151,Finch Corridor
22675,43.7742475716,-79.4559231679,Finch Corridor
22676,43.7741179734,-79.4565122809,Finch Corridor
22677,43.774115028,-79.4565306305,Finch Corridor
22678,43.7741150358,-79.4565510151,Finch Corridor
22679,43.7741150428,-79.4565693625,Finch Corridor
22680,43.7741179749,-79.4565872482,Finch Corridor
22681,43.7741224443,-79.4565999403,Finch Corridor
22682,43.7741283537,-79.4566121594,Finch Corridor
22683,43.7741342631,-79.4566243908,Finch Corridor
22684,43.7741446117,-79.4566406936,Finch Corridor
22685,43.7741545177,-79.456653183,Finch Corridor
22686,43.7741653048,-79.4566631005,Finch Corridor
22687,43.7742406701,-79.4567303242,Finch Corridor
22688,43.7742524948,-79.4567466135,Finch Corridor
22689,43.774262844,-79.4567649535,Finch Corridor
22690,43.7742715138,-79.4567931578,Finch Corridor
22691,43.7742776365,-79.4568220224,Finch Corridor
22692,43.774280602,-79.456856678,Finch Corridor
22693,43.7742806097,-79.4568770627,Finch Corridor
22694,43.7742398079,-79.4572376809,Finch Corridor
22695,43.7742361383,-79.4572694841,Finch Corridor
22696,43.7742320081,-79.4572970269,Finch Corridor
22697,43.774224883,-79.4573313915,Finch Corridor
22698,43.7742143099,-79.4573643051,Finch Corridor
22699,43.7742048121,-79.457408547,Finch Corridor
22700,43.7740250822,-79.4581047945,Finch Corridor
22701,43.7740129116,-79.4581511372,Finch Corridor
22702,43.7739328536,-79.4584676694,Finch Corridor
22703,43.7738464321,-79.4588121299,Finch Corridor
22704,43.7737436297,-79.4592136051,Finch Corridor
22705,43.7736126201,-79.4597279764,Finch Corridor
22706,43.773601712,-79.4597826652,Finch Corridor
22707,43.7735953404,-79.459837351,Finch Corridor
22708,43.7735917141,-79.4598920474,Finch Corridor
22709,43.7735917365,-79.459956033,Finch Corridor
22710,43.7735999838,-79.4600909922,Finch Corridor
22711,43.7736043581,-79.4602453199,Finch Corridor
22712,,,
22713,43.7745699301,-79.4540710085,Finch Corridor
22714,43.7746079852,-79.4540664577,Finch Corridor
22715,43.7746083182,-79.4540662711,Finch Corridor
22716,43.7746175327,-79.4540597051,Finch Corridor
22717,43.7746261897,-79.4540542948,Finch Corridor
22718,43.7746524374,-79.4540326974,Finch Corridor
22719,43.774665764,-79.4540223271,Finch Corridor
22720,43.7746770751,-79.4540139831,Finch Corridor
22721,43.774698188,-79.4540046006,Finch Corridor
22722,43.7747208046,-79.4539962604,Finch Corridor
22723,43.7747434306,-79.4539889636,Finch Corridor
22724,43.7747637899,-79.4539858176,Finch Corridor
22725,43.7747803787,-79.4539847739,Finch Corridor
22726,43.7748018287,-79.4539853661,Finch Corridor
22727,43.7748198046,-79.4539869548,Finch Corridor
22728,43.7748361429,-79.4539898987,Finch Corridor
22729,43.7748549492,-79.4539969402,Finch Corridor
22730,43.7749651879,-79.4540451285,Finch Corridor
22731,,,
22732,43.7735192858,-79.461313913,Finch Corridor
22733,43.7735038057,-79.4613197489,Finch Corridor
22734,43.7734828514,-79.4613209177,Finch Corridor
22735,43.7734491342,-79.4613244299,Finch Corridor
22736,43.7733817531,-79.4613291068,Finch Corridor
22737,,,
22738,43.7736098289,-79.4611824302,Finch Corridor
22739,43.7735905349,-79.4611956099,Finch Corridor
22740,43.7735768232,-79.4612136555,Finch Corridor
22741,43.773564418,-79.4612353026,Finch Corridor
22742,43.773552662,-79.4612605516,Finch Corridor
22743,43.773546132,-79.4612749777,Finch Corridor
22744,43.7735389546,-79.4612912178,Finch Corridor
22745,43.7735304615,-79.4613029497,Finch Corridor
22746,43.7735192858,-79.461313913,Finch Corridor
22747,,,
22748,43.7736043581,-79.4602453199,Finch Corridor
22749,43.7736280339,-79.460356717,Finch Corridor
22750,43.7736735821,-79.4605715873,Finch Corridor
22751,43.7737139443,-79.460757369,Finch Corridor
22752,43.7737283161,-79.4609060882,Finch Corridor
22753,43.773722474,-79.4610368336,Finch Corridor
22754,43.7737153121,-79.4611251959,Finch Corridor
22755,43.7737055257,-79.4611982436,Finch Corridor
22756,,,
22757,43.7737055257,-79.4611982436,Finch Corridor
22758,43.77369311,-79.4611892332,Finch Corridor
22759,43.7736761311,-79.4611811327,Finch Corridor
22760,43.7736617463,-79.461178434,Finch Corridor
22761,43.7736486763,-79.4611775356,Finch Corridor
22762,43.7736362637,-79.4611775436,Finch Corridor
22763,43.7736205846,-79.4611802618,Finch Corridor
22764,43.7736098289,-79.4611824302,Finch Corridor
22765,,,
22766,43.7737055257,-79.4611982436,Finch Corridor
22767,43.7737231784,-79.4612288772,Finch Corridor
22768,43.7737284148,-79.4612487118,Finch Corridor
22769,43.7737375792,-79.4613054993,Finch Corridor
22770,43.7737375871,-79.461328952,Finch Corridor
22771,43.7737317194,-79.4613587065,Finch Corridor
22772,43.7737199637,-79.4613848623,Finch Corridor
22773,43.773687966,-79.4614155528,Finch Corridor
22774,43.7736670593,-79.4614245722,Finch Corridor
22775,43.7736481038,-79.46142728,Finch Corridor
22776,43.7736337289,-79.4614272892,Finch Corridor
22777,43.7736213148,-79.4614228129,Finch Corridor
22778,43.7736121678,-79.4614173903,Finch Corridor
22779,43.7735984376,-79.4614074988,Finch Corridor
22780,43.773584724,-79.4613930733,Finch Corridor
22781,43.7735722966,-79.4613759514,Finch Corridor
22782,43.7735651085,-79.4613606274,Finch Corridor
22783,43.7735553097,-79.4613444106,Finch Corridor
22784,43.7735468087,-79.4613326897,Finch Corridor
22785,43.7735350414,-79.4613245858,Finch Corridor
22786,43.7735192858,-79.461313913,Finch Corridor
22787,,,
22788,43.777962149,-79.467394544,G Ross Lord Park
22789,43.7779412588,-79.4674946713,G Ross Lord Park
22790,43.7779437672,-79.4676112586,G Ross Lord Park
22791,43.777953514,-79.4676694794,G Ross Lord Park
22792,43.7779729974,-79.4677187256,G Ross Lord Park
22793,43.7780005921,-79.4677724521,G Ross Lord Park
22794,43.7780460405,-79.4678418469,G Ross Lord Park
22795,43.7780849908,-79.4678821383,G Ross Lord Park
22796,43.7781774939,-79.4679716581,G Ross Lord Park
22797,43.7782440421,-79.4680455141,G Ross Lord Park
22798,,,
22799,43.7736098289,-79.4611824302,Finch Corridor
22800,43.7736030618,-79.4611346348,Finch Corridor
22801,43.7735979139,-79.4611105022,Finch Corridor
22802,43.7735639592,-79.4610509236,Finch Corridor
22803,43.7734700882,-79.4608990517,Finch Corridor
22804,,,
22805,43.7734700882,-79.4608990517,Finch Corridor
22806,43.7732110588,-79.4604721682,Finch Corridor
22807,,,
22808,43.775193864,-79.4684684408,G Ross Lord Park
22809,43.7752214168,-79.4682419925,G Ross Lord Park
22810,43.7752246469,-79.4681725749,G Ross Lord Park
22811,43.7752165135,-79.4681210888,G Ross Lord Park
22812,43.775198652,-79.4680449619,G Ross Lord Park
22813,43.7751613075,-79.467953181,G Ross Lord Park
22814,43.7751142236,-79.4678613931,G Ross Lord Park
22815,43.7750898815,-79.4678188598,G Ross Lord Park
22816,43.7750428089,-79.4677674071,G Ross Lord Park
22817,43.7750087325,-79.4677427921,G Ross Lord Park
22818,43.7749714068,-79.4677181788,G Ross Lord Park
22819,43.7747561644,-79.4676315751,G Ross Lord Park
22820,43.7747642598,-79.4675480935,G Ross Lord Park
22821,43.7747782276,-79.4674459256,G Ross Lord Park
22822,43.7747789383,-79.4674448072,G Ross Lord Park
22823,43.7747912727,-79.4674230741,G Ross Lord Park
22824,43.7748083422,-79.4674030402,G Ross Lord Park
22825,43.7748595454,-79.4673558824,G Ross Lord Park
22826,43.7749081836,-79.4673099185,G Ross Lord Park
22827,43.7749397612,-79.4672839885,G Ross Lord Park
22828,43.774969629,-79.467259227,G Ross Lord Park
22829,43.7750037643,-79.467238016,G Ross Lord Park
22830,43.7750541191,-79.4672144111,G Ross Lord Park
22831,43.7751220056,-79.4671822748,G Ross Lord Park
22832,,,
22833,43.7772829125,-79.465643183,G Ross Lord Park
22834,43.777338785,-79.465741092,G Ross Lord Park
22835,43.777398456,-79.465838999,G Ross Lord Park
22836,43.7774382387,-79.4659211902,G Ross Lord Park
22837,43.777463816,-79.4659985571,G Ross Lord Park
22838,43.7774903392,-79.4660481214,G Ross Lord Park
22839,43.7775159172,-79.4660976863,G Ross Lord Park
22840,43.7775575752,-79.4661303098,G Ross Lord Park
22841,43.7776134371,-79.4661629254,G Ross Lord Park
22842,43.7776607821,-79.4661894836,G Ross Lord Park
22843,43.7777213792,-79.4662245191,G Ross Lord Park
22844,43.7777217304,-79.4662248294,G Ross Lord Park
22845,43.777734175,-79.4662418417,G Ross Lord Park
22846,43.7777476106,-79.4662616734,G Ross Lord Park
22847,43.7777576174,-79.4662836562,G Ross Lord Park
22848,43.7777654276,-79.4663047831,G Ross Lord Park
22849,43.7777760528,-79.4663483191,G Ross Lord Park
22850,43.7777891956,-79.4664134199,G Ross Lord Park
22851,43.777799202,-79.4664647206,G Ross Lord Park
22852,43.7778104673,-79.4665121323,G Ross Lord Park
22853,43.7778214065,-79.4665522272,G Ross Lord Park
22854,43.7778292178,-79.46657723,G Ross Lord Park
22855,43.7778357833,-79.4665897362,G Ross Lord Park
22856,43.7778417267,-79.4665987767,G Ross Lord Park
22857,43.7778453463,-79.4666028121,G Ross Lord Park
22858,43.7778553134,-79.4666121361,G Ross Lord Park
22859,43.7778640645,-79.4666190384,G Ross Lord Park
22860,43.7778768743,-79.4666229072,G Ross Lord Park
22861,43.7779128005,-79.4666319435,G Ross Lord Park
22862,43.7779343602,-79.4666383914,G Ross Lord Park
22863,43.7779571718,-79.466647435,G Ross Lord Park
22864,43.7779834138,-79.4666599302,G Ross Lord Park
22865,43.7780037241,-79.4666724163,G Ross Lord Park
22866,43.7780177873,-79.4666840488,G Ross Lord Park
22867,43.7780274764,-79.4666974104,G Ross Lord Park
22868,43.778059359,-79.4667607744,G Ross Lord Park
22869,43.7780807125,-79.4668014103,G Ross Lord Park
22870,43.777962149,-79.467394544,G Ross Lord Park
22871,,,
22872,43.786204478,-79.4572394153,G Ross Lord Park
22873,43.7862813327,-79.4571989681,G Ross Lord Park
22874,43.7863735022,-79.4571450665,G Ross Lord Park
22875,43.7864810438,-79.4570862584,G Ross Lord Park
22876,43.7866204865,-79.4570062183,G Ross Lord Park
22877,43.786683115,-79.4569784291,G Ross Lord Park
22878,43.7867375304,-79.4569636668,G Ross Lord Park
22879,43.7867979528,-79.4569574732,G Ross Lord Park
22880,43.7868633187,-79.4569565442,G Ross Lord Park
22881,43.7869283658,-79.4569692701,G Ross Lord Park
22882,43.7869667891,-79.4569864136,G Ross Lord Park
22883,43.7870034318,-79.4570075963,G Ross Lord Park
22884,43.7870448133,-79.4570402065,G Ross Lord Park
22885,43.7870743685,-79.4570760805,G Ross Lord Park
22886,43.7871004516,-79.4571179333,G Ross Lord Park
22887,43.7871228656,-79.4571690576,G Ross Lord Park
